Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
2643.151623194366,0.02058638048656046,23.03120293990063,-133.6658792623051
2675.566018484296,0.0003700427026018946,22.83961572228627,-135.7495499877637
2707.980413774226,0.05824298611134208,22.60638544800708,-137.5322730305464
2740.394809064156,0.04018047734781892,22.4364337784807,-139.2550447874599
2772.809204354085,0.01234591854055098,22.25064027873396,-141.0992939318769
2805.223599644014,0.008248940907934651,22.06273274978683,-142.6518408895502
2837.637994933944,-0.0145461919763623,21.85649061486066,-144.595316446867
2870.052390223874,0.01643320498497766,21.62953761240982,-146.184929780604
2902.466785513803,0.0460167567266407,21.39096766855234,-147.8406145362168
2934.881180803733,0.001548144515038842,21.21416013332205,-149.4708629015132
2967.295576093662,-0.01259885490316952,20.99108737860282,-150.8768145003504
2999.709971383592,0.004957232593510962,20.76047790326615,-152.4743485052938
